,id,NN1,NN2,NN3,NU1,NU2,NU3,UN1,UN2,UN3,UU1,UU2,UU3,V41,median,meth
198,Scaffold104.340764.340764,92.63157895,91.42857143,94.71698113,96.1852861,93.91304348,94.18344519,91.81494662,97.2972973,92.12253829,96.59442724,92.44332494,97.81420765,SPU_011092,94.04824433,TRUE
199,Scaffold104.734491.734491,8.928571429,6.666666667,0,28.75,14.41441441,9.302325581,10.20408163,0,0,7.407407407,2.298850575,8.695652174,SPU_004315,8.051529791,TRUE
200,Scaffold104.734501.734501,8.928571429,7.142857143,3.896103896,17.5,10.90909091,9.302325581,24.48979592,0,0,3.703703704,2.298850575,13.04347826,SPU_004315,8.035714286,TRUE
201,Scaffold104.734524.734524,8.928571429,7.142857143,9.090909091,17.5,10.81081081,9.302325581,10.20408163,0,0,3.703703704,3.448275862,13.04347826,SPU_004315,9.00974026,TRUE
202,Scaffold104.734539.734539,9.489051095,13.60946746,6.875,7.418397626,2.713987474,9.696969697,18.03278689,0,4.87804878,2.352941176,0.317460317,8.383233533,SPU_004315,7.146698813,TRUE
203,Scaffold104.734540.734540,10.71428571,7.142857143,5.194805195,26.25,16.66666667,18.60465116,12.24489796,0,12.19512195,22.22222222,10.34482759,40.90909091,SPU_004315,12.22000996,TRUE
204,Scaffold104.734573.734573,9.489051095,8.875739645,17.28395062,7.374631268,3.966597077,5.202312139,5.761316872,4.166666667,0,1.5625,0,4.848484848,SPU_004315,5.025398494,TRUE
205,Scaffold104.735072.735072,0,0,0,2.53164557,5.555555556,0,0,0,0,0,0,0,SPU_004315,0,FALSE
206,Scaffold104.735112.735112,0,0,0,0,0,0,0,0,12.5,0,0,0,SPU_004315,0,FALSE
207,Scaffold104.735142.735142,4.255319149,0,0,0,1.851851852,0,0,0,0,0,0,0,SPU_004315,0,FALSE
208,Scaffold104.735151.735151,12.76595745,0,6.976744186,5.063291139,9.259259259,4.166666667,6.451612903,13.15789474,0,6.349206349,10,3.571428571,SPU_004315,6.400409626,TRUE
209,Scaffold1040.178854.178854,5.963302752,7.106598985,4.778156997,3.469387755,6.560283688,6.493506494,6.983240223,9.811320755,9.917355372,7.383966245,7.366482505,5.846153846,SPU_023059,6.771761956,TRUE
210,Scaffold1040.178876.178876,0,0,5.460750853,0,0.881834215,0,2.173913043,0,0,0.210970464,1.470588235,3.703703704,SPU_023059,0.105485232,FALSE
211,Scaffold1040.179003.179003,17.77777778,0,0,0,8.333333333,0,0,0,0,0,0,5.714285714,SPU_023059,0,FALSE
212,Scaffold1040.39510.39510,96.15384615,96.80851064,100,100,100,96.62921348,98.64864865,100,100,100,93.10344828,93.33333333,SPU_024803,99.32432432,TRUE
213,Scaffold1042.60805.60805,0,0,0,0,8,0,0,0,0,0,0,0,SPU_005856,0,FALSE
214,Scaffold1042.60997.60997,0,0,7.407407407,6.666666667,25,32.55813953,6.451612903,15,11.36363636,4.545454545,8,5.555555556,SPU_005856,7.037037037,TRUE
215,Scaffold1042.61006.61006,0,0,0,0,0,9.302325581,0,0,4.545454545,0,0,0,SPU_005856,0,FALSE
216,Scaffold1042.61007.61007,0,0,0,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
217,Scaffold1042.61016.61016,0,3.225806452,0,0,0,0,0,0,0,0,4,0,SPU_005856,0,FALSE
218,Scaffold1042.61017.61017,6.451612903,0,0,0,7.894736842,0,0,0,0,0,0,5.882352941,SPU_005856,0,FALSE
219,Scaffold1042.61025.61025,0,6.451612903,0,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
220,Scaffold1042.61026.61026,0,10.34482759,0,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
221,Scaffold1042.61033.61033,0,0,7.407407407,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
222,Scaffold1042.61034.61034,0,3.448275862,0,0,0,0,0,3.703703704,0,6.451612903,0,11.76470588,SPU_005856,0,FALSE
223,Scaffold1042.61048.61048,0,0,0,0,7.5,0,3.225806452,2.5,0,4,0,0,SPU_005856,0,FALSE
224,Scaffold1042.61049.61049,3.225806452,0,4.444444444,0,0,0,0,0,5.357142857,3.225806452,3.846153846,0,SPU_005856,0,FALSE
225,Scaffold1042.61052.61052,0,0,0,0,0,9.302325581,0,0,0,4,0,0,SPU_005856,0,FALSE
226,Scaffold1042.61053.61053,0,0,0,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
227,Scaffold1042.61055.61055,0,0,0,0,0,0,0,0,0,0,0,0,SPU_005856,0,FALSE
228,Scaffold1042.61056.61056,0,0,2.222222222,0,0,0,0,3.703703704,0,0,0,0,SPU_005856,0,FALSE
229,Scaffold1042.61068.61068,0,6.666666667,0,0,2.5,0,0,0,0,4,0,0,SPU_005856,0,FALSE
230,Scaffold1042.61069.61069,0,0,0,0,0,0,0,3.703703704,1.785714286,3.225806452,0,0,SPU_005856,0,FALSE
231,Scaffold1042.61083.61083,22.58064516,7.142857143,11.11111111,18.51851852,10.52631579,13.88888889,12.5,0,25,9.677419355,26.92307692,11.76470588,SPU_005856,12.13235294,TRUE
232,Scaffold1045.28776.28776,0,0,16.21621622,10.90909091,6.896551724,0,12.5,3.333333333,0,0,1.886792453,0,SPU_003461,0.943396226,FALSE
233,Scaffold1045.28786.28786,0,0,0,0,0,0,6.25,0,0,22.22222222,0,0,SPU_003461,0,FALSE
234,Scaffold1045.28806.28806,0,0,0,0,0,0,3.125,26.66666667,0,0,0,0,SPU_003461,0,FALSE
235,Scaffold1045.28854.28854,0,0,2.702702703,0,3.333333333,0,0,0,0,0,0,0,SPU_003461,0,FALSE
236,Scaffold1045.29002.29002,0,0,0,0,0,0,0,0,0,0,0,0,SPU_003461,0,FALSE
237,Scaffold1045.29011.29011,0,9.756097561,0,0,0,0,0,0,0,0,0,0,SPU_003461,0,FALSE
238,Scaffold1045.29039.29039,0,0,25.92592593,0,0,0,0,0,0,0,0,0,SPU_003461,0,FALSE
239,Scaffold1045.29054.29054,0,0,0,0,0,0,0,0,9.803921569,0,0,6.666666667,SPU_003461,0,FALSE
240,Scaffold1047.341279.341279,0,0,0,0.862068966,1.863354037,0,0,0,0,0,5.714285714,0,SPU_020795,0,FALSE
241,Scaffold1047.341293.341293,0,10.25641026,0,1.724137931,1.851851852,0,0.833333333,6.666666667,0,1.526717557,8.490566038,0,SPU_020795,1.180025445,TRUE
242,Scaffold1047.341305.341305,0,0,0,3.448275862,0,0,1.694915254,6.741573034,0,2.290076336,7.547169811,0,SPU_020795,0,FALSE
243,Scaffold1047.341358.341358,0,0,0,0,0,0,15.38461538,0,0,0,0,27.77777778,SPU_020795,0,FALSE
244,Scaffold1047.341396.341396,7.142857143,0,7.407407407,0,4.761904762,0,0,4.545454545,18.18181818,20,0,27.77777778,SPU_020795,4.653679654,TRUE
245,Scaffold1047.81144.81144,0,0,0,15,17.94871795,0,5.263157895,26.31578947,0,0,0,8.333333333,SPU_000102,0,FALSE
246,Scaffold1047.81205.81205,0,0,0,0,0,0,0,15.78947368,0,0,0,0,SPU_000102,0,FALSE
247,Scaffold1047.81208.81208,0,0,0,0,0,0,0,0,0,0,5.555555556,0,SPU_000102,0,FALSE
248,Scaffold1047.81226.81226,0,0,0,0,7.692307692,0,0,0,0,0,0,0,SPU_000102,0,FALSE
249,Scaffold1047.81227.81227,0,8.333333333,0,0,0,0,2.631578947,11.11111111,0,0,0,0,SPU_000102,0,FALSE
250,Scaffold1047.81247.81247,0,0,0,0,0,0,0,0,0,0,0,0,SPU_000102,0,FALSE
251,Scaffold1047.81252.81252,0,0,6.666666667,0,0,0,13.15789474,0,5.882352941,0,0,0,SPU_000102,0,FALSE
252,Scaffold1047.81267.81267,0,0,6.666666667,0,0,0,0,0,0,2.631578947,0,0,SPU_000102,0,FALSE
253,Scaffold1047.81278.81278,0,8.333333333,0,0,0,0,0,0,0,2.564102564,0,0,SPU_000102,0,FALSE
254,Scaffold1047.81301.81301,0,0,0,0,3.278688525,0,0,0,0,0,0,0,SPU_000102,0,FALSE
255,Scaffold1047.81319.81319,0,0,0,0,14.75409836,5.357142857,18.42105263,1.587301587,2.941176471,0,7.547169811,12.5,SPU_000102,2.264239029,TRUE
256,Scaffold105.15015.15015,16.66666667,0,0,3.125,5.263157895,0,8,6.060606061,7.142857143,0,13.15789474,10.52631579,SPU_019972,5.661881978,TRUE
257,Scaffold105.15029.15029,0,0,6.25,0,0,0,0,0,0,0,0,0,SPU_019972,0,FALSE
258,Scaffold105.15057.15057,0,0,0,0,0,0,0,3.03030303,0,0,2.631578947,0,SPU_019972,0,FALSE
259,Scaffold105.269672.269672,30,22.5,18.18181818,25,34.48275862,8.888888889,18.91891892,0,0,9.677419355,8.510638298,9.090909091,SPU_008315,13.92961877,TRUE
260,Scaffold105.269684.269684,30,10,9.090909091,15.38461538,15.51724138,2.222222222,2.702702703,0,0,3.225806452,0,8.695652174,SPU_008315,5.960729313,TRUE
261,Scaffold105.269708.269708,30,5,9.090909091,15.38461538,13.79310345,6.666666667,0,0,0,0,0,0,SPU_008315,2.5,TRUE
262,Scaffold105.479164.479164,0,0,0,21.81818182,0,0,0,0,0,0,10.20408163,0,SPU_013582,0,FALSE
263,Scaffold105.479168.479168,0,0,0,5.454545455,0,0,0,0,0,0,6.12244898,0,SPU_013582,0,FALSE
264,Scaffold105.479184.479184,0,0,0,0,0,0,0,0,0,0,0,15.78947368,SPU_013582,0,FALSE
265,Scaffold105.479191.479191,0,0,0,0,0,0,0,0,0,0,6.12244898,0,SPU_013582,0,FALSE
266,Scaffold105.479193.479193,0,0,0,0,0,0,0,0,0,3.125,0,0,SPU_013582,0,FALSE
267,Scaffold105.479200.479200,0,0,0,0,0,0,0,0,5.660377358,0,0,0,SPU_013582,0,FALSE
268,Scaffold105.479204.479204,0,0,0,0,0,0,0,0,0,0,0,0,SPU_013582,0,FALSE
269,Scaffold105.479227.479227,0,0,7.142857143,0,0,0,0,18.51851852,0,0,0,0,SPU_013582,0,FALSE
270,Scaffold105.479246.479246,0,0,0,0,0,0,0,0,0,0,0,0,SPU_013582,0,FALSE
271,Scaffold105.479256.479256,0,0,0,10.71428571,5.882352941,0,0,0,0,0,16.32653061,0,SPU_013582,0,FALSE
272,Scaffold105.479261.479261,0,0,0,0,0,0,0,0,0,0,6.12244898,0,SPU_013582,0,FALSE
273,Scaffold105.760670.760670,2.631578947,11.65048544,0,5.454545455,0,0,7.692307692,0,7.142857143,0,2.127659574,9.090909091,SPU_016756,2.379619261,TRUE
274,Scaffold105.760733.760733,0,0,0,0,12.5,0,0,0,0,0,2.083333333,0,SPU_016756,0,FALSE
275,Scaffold105.760746.760746,0,0,0,1.818181818,0,0,4.87804878,0,5.952380952,0,0,0,SPU_016756,0,FALSE
276,Scaffold105.760816.760816,3.007518797,0,4.958677686,0,2.966101695,0,0,0,0,1.875,2.336448598,0,SPU_016756,0,FALSE
277,Scaffold105.760896.760896,1.515151515,10.16949153,4.87804878,8.24742268,5,11.80124224,6.818181818,5.357142857,7.446808511,10,9.813084112,0,SPU_016756,7.132495164,TRUE
278,Scaffold105.786994.786994,8.75,0,8.064516129,3.361344538,15.53398058,5.617977528,2.112676056,9.210526316,10.44776119,9.090909091,5.555555556,4.87804878,SPU_021100,6.841246829,TRUE
279,Scaffold105.787029.787029,0,0,1.5625,3.333333333,0,0,2.112676056,0,0,2.479338843,2.762430939,0,SPU_021100,0,FALSE
280,Scaffold105.787206.787206,15.38461538,32.25806452,10.76923077,2.53164557,0,0,4.347826087,0,0,0,0,15.38461538,SPU_021100,1.265822785,TRUE
281,Scaffold1050.135157.135157,7.246376812,0,5.084745763,9.734513274,10.74380165,4.225352113,11.11111111,14.63414634,5.376344086,6,6.923076923,9.433962264,SPU_011976,7.084726867,TRUE
282,Scaffold1050.135187.135187,0,0,0,0,0,8.450704225,0,0,0,1,0,1.886792453,SPU_011976,0,FALSE
283,Scaffold1050.135216.135216,0,0,0,1.754385965,0,0,0,0,0,0,0.769230769,0,SPU_011976,0,FALSE
284,Scaffold1050.135239.135239,0,5.882352941,0,0.869565217,0,7.042253521,0,0,0,4.04040404,0,1.886792453,SPU_011976,0,FALSE
285,Scaffold1056.122467.122467,10.71428571,0,15.38461538,3.03030303,12.5,12.96296296,26.31578947,0,9.090909091,6.25,7.142857143,4.166666667,SPU_003803,8.116883117,TRUE
286,Scaffold1056.122482.122482,0,0,0,0,0,1.851851852,0,13.15789474,0,6.25,0,0,SPU_003803,0,FALSE
287,Scaffold1056.122509.122509,0,6.666666667,0,15.15151515,0,7.407407407,0,0,0,0,0,0,SPU_003803,0,FALSE
288,Scaffold1056.122526.122526,0,0,14.81481481,0,0,0,0,7.894736842,0,0,0,16.66666667,SPU_003803,0,FALSE
289,Scaffold1056.122536.122536,0,0,3.703703704,0,12.5,3.703703704,10.52631579,0,0,0,0,12.5,SPU_003803,0,FALSE
290,Scaffold1056.122554.122554,0,0,0,0,0,0,0,0,0,0,0,0,SPU_003803,0,FALSE
291,Scaffold1059.140609.140609,0,6.896551724,15.85365854,10.9375,4.109589041,6.18556701,1.754385965,9.090909091,12.06896552,17.5,9.210526316,3.846153846,SPU_011207,7.993730408,TRUE
292,Scaffold1059.140644.140644,0,5.084745763,3.658536585,0,2.739726027,1.030927835,3.50877193,0,0,0,2.631578947,0,SPU_011207,0.515463918,FALSE
293,Scaffold1059.140645.140645,0,0,0,0,2.173913043,0,0,0,0,0,4.545454545,0,SPU_011207,0,FALSE
294,Scaffold1059.140663.140663,0,0,2.43902439,0,0,4.12371134,1.754385965,5.882352941,0,3.75,2.631578947,1.923076923,SPU_011207,1.838731444,TRUE
295,Scaffold1059.140664.140664,0,0,0,0,0,0,6.25,0,7.692307692,0,0,0,SPU_011207,0,FALSE
296,Scaffold1059.140681.140681,3.076923077,0,0,0,2.739726027,0,0,0,0,0,2.631578947,0,SPU_011207,0,FALSE
297,Scaffold1059.140682.140682,0,5.555555556,3.125,0,0,0,0,0,7.692307692,0,0,0,SPU_011207,0,FALSE
298,Scaffold1059.140706.140706,13.15789474,2.777777778,6.25,9.090909091,11.11111111,4.411764706,0,16,12.30769231,27.77777778,18.18181818,0,SPU_011207,10.1010101,TRUE
299,Scaffold106.544436.544436,0,0,18.75,4,5.128205128,0,0,12.12121212,8.571428571,13.63636364,0,0,SPU_030074,2,TRUE
300,Scaffold106.544455.544455,0,0,0,0,0,0,0,15.15151515,0,6.818181818,0,0,SPU_030074,0,FALSE
301,Scaffold106.544575.544575,7.142857143,8.108108108,0,0,2,4.761904762,1.851851852,0,12.5,0,0,0,SPU_030074,0.925925926,FALSE
302,Scaffold106.544588.544588,0,0,0,3.333333333,0,0,0,0,6.25,0,0,0,SPU_030074,0,FALSE
303,Scaffold106.544593.544593,0,0,0,0,0,0,0,0,0,0,0,0,SPU_030074,0,FALSE
304,Scaffold106.544620.544620,0,0,0,0,0,0,0,0,0,0,0,0,SPU_030074,0,FALSE
305,Scaffold106.544657.544657,0,0,0,0,0,0,0,0,0,0,1.176470588,0,SPU_030074,0,FALSE
306,Scaffold106.544663.544663,0,0,0,0,0,0,0,0,0,2.564102564,0,0,SPU_030074,0,FALSE
307,Scaffold106.544670.544670,0,0,0,0,0,0,0,0,0,12.82051282,0,0,SPU_030074,0,FALSE
308,Scaffold106.74954.74954,4.166666667,0,13.63636364,20.58823529,13.79310345,0,0,0,5.882352941,0,16.21621622,7.692307692,SPU_020749,5.024509804,TRUE
309,Scaffold106.74999.74999,0,0,0,0,0,0,0,0,0,0,0,0,SPU_020749,0,FALSE
310,Scaffold106.846772.846772,10.34482759,4.761904762,13.33333333,12,9.090909091,0,15,18.75,2.777777778,15,0,0,SPU_005372,9.717868339,TRUE
311,Scaffold106.846781.846781,6.896551724,0,0,0,3.03030303,0,0,0,0,0,0,0,SPU_005372,0,FALSE
312,Scaffold106.846790.846790,0,0,0,0,3.03030303,7.142857143,0,0,0,0,0,11.11111111,SPU_005372,0,FALSE
313,Scaffold106.846830.846830,0,0,0,4,0,0,0,0,5.555555556,0,3.333333333,0,SPU_005372,0,FALSE
314,Scaffold106.846835.846835,6.451612903,9.090909091,7.142857143,9.677419355,4.347826087,7.142857143,15.15151515,0,2.5,3.703703704,12,17.64705882,SPU_005372,7.142857143,TRUE
315,Scaffold1060.369858.369858,0,30.3030303,0,22.22222222,12.5,0,0,0,0,3.571428571,9.459459459,16.21621622,SPU_012329,1.785714286,TRUE
316,Scaffold1060.369864.369864,0,0,0,0,0,0,0,0,0,10.71428571,5.405405405,0,SPU_012329,0,FALSE
317,Scaffold1060.369886.369886,0,0,0,0,0,32,0,0,0,0,0,0,SPU_012329,0,FALSE
318,Scaffold1060.369898.369898,0,0,0,0,8.333333333,0,0,0,0,0,5.405405405,0,SPU_012329,0,FALSE
319,Scaffold1060.370072.370072,0,0,0,0,0,6.896551724,0,0,0,0,0,0,SPU_012329,0,FALSE
320,Scaffold1062.276390.276390,10,10,44,26.66666667,31.57894737,3.571428571,13.33333333,0,26.19047619,0,12.5,15,SPU_018698,12.91666667,TRUE
321,Scaffold1062.276412.276412,10,0,0,0,15.78947368,0,0,0,0,0,12.5,5,SPU_018698,0,FALSE
322,Scaffold1062.276427.276427,0,0,4,0,0,0,0,0,0,0,0,5,SPU_018698,0,FALSE
323,Scaffold1062.276433.276433,19.04761905,10,16,26.66666667,15.78947368,0,0,0,0,0,0,5,SPU_018698,2.5,TRUE
324,Scaffold1062.276454.276454,0,0,4,0,0,0,0,0,0,0,0,5,SPU_018698,0,FALSE
325,Scaffold1062.276457.276457,0,6.666666667,0,0,0,0,0,0,2.380952381,0,12.5,10,SPU_018698,0,FALSE
326,Scaffold1062.276466.276466,4.761904762,0,4,0,26.31578947,0,0,0,0,0,0,5,SPU_018698,0,FALSE
327,Scaffold1062.276475.276475,0,0,0,0,0,0,0,10.52631579,0,0,0,5,SPU_018698,0,FALSE
328,Scaffold1062.276500.276500,8.695652174,19.23076923,3.571428571,0,3.921568627,0,0,0,0,8.333333333,19.23076923,21.42857143,SPU_018698,3.746498599,TRUE
329,Scaffold1062.276526.276526,0,3.846153846,0,0,0,0,8.333333333,0,0,8.333333333,7.692307692,0,SPU_018698,0,FALSE
330,Scaffold1062.276527.276527,0,15.15151515,0,0,0,0,0,0,0,0,0,0,SPU_018698,0,FALSE
331,Scaffold1062.276541.276541,0,0,0,0,0,2.325581395,0,0,0,0,7.692307692,0,SPU_018698,0,FALSE
332,Scaffold1062.276542.276542,0,0,0,0,5,0,26.66666667,0,0,0,0,0,SPU_018698,0,FALSE
333,Scaffold1062.276550.276550,0,0,0,0,0,0,0,0,0,0,0,0,SPU_018698,0,FALSE
334,Scaffold1062.276551.276551,0,0,0,0,10,6.060606061,26.66666667,0,0,0,0,26.66666667,SPU_018698,0,FALSE
335,Scaffold1062.276571.276571,0,0,0,0,0,9.523809524,8.333333333,0,0,0,7.407407407,0,SPU_018698,0,FALSE
336,Scaffold1062.276572.276572,0,0,0,0,10,0,40,0,0,0,0,0,SPU_018698,0,FALSE
337,Scaffold1062.276576.276576,0,0,0,0,5.882352941,0,0,0,35.71428571,0,7.407407407,0,SPU_018698,0,FALSE
338,Scaffold1062.276577.276577,0,12.12121212,3.846153846,2.857142857,0,0,26.66666667,0,0,0,0,6.666666667,SPU_018698,0,FALSE
339,Scaffold1062.276583.276583,0,0,0,5.555555556,0,4.651162791,0,0,21.42857143,0,7.407407407,0,SPU_018698,0,FALSE
340,Scaffold1062.276584.276584,0,0,0,0,0,0,26.66666667,0,0,0,0,0,SPU_018698,0,FALSE
341,Scaffold1062.276586.276586,0,0,0,5.555555556,0,0,0,25,0,0,7.407407407,0,SPU_018698,0,FALSE
342,Scaffold1062.276587.276587,7.142857143,0,0,8.571428571,0,0,46.66666667,37.5,0,0,0,0,SPU_018698,0,FALSE
343,Scaffold1062.276589.276589,0,0,0,0,0,0,0,0,0,0,7.407407407,0,SPU_018698,0,FALSE
344,Scaffold1062.276590.276590,0,0,15.38461538,0,0,0,26.66666667,0,0,0,0,0,SPU_018698,0,FALSE
345,Scaffold1062.276603.276603,0,0,0,0,0,0,26.66666667,0,0,0,0,0,SPU_018698,0,FALSE
346,Scaffold1062.276608.276608,0,0,0,0,0,0,26.66666667,18.75,0,0,0,0,SPU_018698,0,FALSE
347,Scaffold1062.276619.276619,13.33333333,6.060606061,0,34.28571429,5,0,40,18.75,0,0,0,0,SPU_018698,2.5,TRUE
348,Scaffold1063.135114.135114,0,0,0,3.684210526,0.840336134,7.258064516,0,0,0,1.307189542,11.11111111,8.737864078,SPU_007755,0.420168067,FALSE
349,Scaffold1063.135120.135120,0,0,13.54166667,1.578947368,2.521008403,0,0,0,0,1.298701299,0,0,SPU_007755,0,FALSE
350,Scaffold1067.130181.130181,0,0,0,7.5,0,0,0,0,0,0,0,0,SPU_011497,0,FALSE
351,Scaffold1067.130191.130191,0,0,4.545454545,0,0,0,0,16.66666667,0,0,0,0,SPU_011497,0,FALSE
352,Scaffold1067.130198.130198,0,0,0,2.941176471,0,0,11.11111111,14.81481481,0,5.882352941,0,4.545454545,SPU_011497,0,FALSE
353,Scaffold1067.130199.130199,19.23076923,0,4.545454545,1.204819277,3.603603604,25,10.41666667,0,0,8.571428571,0,9.090909091,SPU_011497,4.074529075,TRUE
354,Scaffold1067.130209.130209,0,0,0,4.545454545,0,0,3.571428571,0,0,0,2.083333333,0,SPU_011497,0,FALSE
355,Scaffold1067.130225.130225,0,13.04347826,0,0,0,0,0,0,0,0,2.083333333,4.545454545,SPU_011497,0,FALSE
356,Scaffold1067.130251.130251,0,0,0,0,9.523809524,0,0,0,0,0,2.083333333,0,SPU_011497,0,FALSE
357,Scaffold1067.130276.130276,7.317073171,0,0,0,0,2.272727273,0,0,0,2.941176471,2.083333333,0,SPU_011497,0,FALSE
358,Scaffold1067.130916.130916,0,0,0,4.761904762,2.631578947,12.12121212,6.451612903,60,0,30.43478261,0,0,SPU_011497,1.315789474,TRUE
359,Scaffold1067.130951.130951,0,0,0,0,0,18.18181818,0,0,0,0,0,0,SPU_011497,0,FALSE
360,Scaffold1067.130972.130972,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011497,0,FALSE
361,Scaffold1067.130997.130997,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011497,0,FALSE
362,Scaffold1067.131010.131010,4.545454545,34.7826087,0,0,0,0,0,0,0,0,0,0,SPU_011497,0,FALSE
363,Scaffold1067.131014.131014,0,0,0,5,0,0,0,0,0,0,0,0,SPU_011497,0,FALSE
364,Scaffold1067.204039.204039,0,3.921568627,0,0,0,0,0,0,0,0,0,0,SPU_004183,0,FALSE
365,Scaffold1067.204042.204042,3.846153846,0,0,0,0,0,0,0,0,5.263157895,0,0,SPU_004183,0,FALSE
366,Scaffold107.130840.130840,0,0,18.75,12.12121212,2.43902439,5.357142857,4.87804878,0,10,0,10.41666667,14.28571429,SPU_014824,5.117595819,TRUE
367,Scaffold107.130855.130855,0,0,0,0,0,0,0,0,0,0,0,0,SPU_014824,0,FALSE
368,Scaffold107.130955.130955,0,0,3.846153846,11.11111111,0,0,0,0,0,0,2.272727273,0,SPU_014824,0,FALSE
369,Scaffold107.130966.130966,0,0,0,0,0,0,6.25,13.63636364,0,0,0,0,SPU_014824,0,FALSE
370,Scaffold107.131007.131007,7.692307692,5.263157895,19.23076923,25.92592593,6,0,6.25,13.63636364,0,0,0,0,SPU_014824,5.631578947,TRUE
371,Scaffold107.15071.15071,0,0,5.833333333,2.766798419,1.454545455,0,0.613496933,0,0,0,0,0.909090909,SPU_021735,0,FALSE
372,Scaffold107.15080.15080,8.73015873,0.78125,10,4.347826087,9.454545455,6.741573034,6.134969325,13,12.6984127,7.878787879,5.821917808,8.181818182,SPU_021735,8.03030303,TRUE
373,Scaffold107.250707.250707,0,0,0,4.166666667,0,0,0,0,0,46.15384615,4.761904762,0,SPU_000439,0,FALSE
374,Scaffold107.250761.250761,0,0,13.04347826,0,0,0,0,0,0,23.07692308,0,0,SPU_000439,0,FALSE
375,Scaffold107.250769.250769,0,0,0,0,0,0,0,0,11.76470588,0,0,0,SPU_000439,0,FALSE
376,Scaffold107.250804.250804,50,0,0,0,0,0,0,0,0,0,2.380952381,0,SPU_000439,0,FALSE
377,Scaffold107.250876.250876,0,0,1.834862385,3.174603175,0,0,0,0,0,1.98019802,0,0,SPU_000439,0,FALSE
378,Scaffold107.250910.250910,0,0,0,0,0,0,0,0,0,0.99009901,0,1.886792453,SPU_000439,0,FALSE
379,Scaffold107.250930.250930,0,0,0,1.587301587,0,0,0,0,0,0,0,0,SPU_000439,0,FALSE
380,Scaffold107.250935.250935,0,0,2.752293578,0,0.724637681,2.898550725,1.869158879,0,0,0,10.25641026,0,SPU_000439,0,FALSE
381,Scaffold107.250945.250945,0,0,0,0,0,16.17647059,0,0,0,0,0,0,SPU_000439,0,FALSE
382,Scaffold107.250950.250950,0,1.470588235,0,0,0,0,0,0,0,1.98019802,0,0,SPU_000439,0,FALSE
383,Scaffold107.250974.250974,0,0,23.85321101,0.793650794,5.797101449,15.94202899,0.934579439,0,0,8.24742268,0,11.32075472,SPU_000439,0.864115116,FALSE
384,Scaffold107.250995.250995,0,0,10,4,20.45454545,2.325581395,2.702702703,0,0,0,11.11111111,20,SPU_000439,2.514142049,TRUE
385,Scaffold107.251009.251009,0,0,10,0,0,0,0,0,0,0,0,0,SPU_000439,0,FALSE
386,Scaffold107.251040.251040,0,0,0,0,2.272727273,0,0,0,0,0,15.55555556,0,SPU_000439,0,FALSE
387,Scaffold107.251049.251049,0,0,0,0,0,0,0,0,0,2.5,0,0,SPU_000439,0,FALSE
388,Scaffold107.251054.251054,0,0,2.5,0,0,0,0,0,0,0,0,0,SPU_000439,0,FALSE
389,Scaffold107.251078.251078,0,0,0,0,9.090909091,0,8.108108108,0,0,0,0,0,SPU_000439,0,FALSE
390,Scaffold107.251173.251173,0,0,0,11.47540984,0,3.636363636,5.882352941,0,0,0,0,2.127659574,SPU_000439,0,FALSE
391,Scaffold107.251176.251176,23.25581395,0,0,0,3.846153846,0,0,0,0,0,0,0,SPU_000439,0,FALSE
392,Scaffold107.251211.251211,0,0,0,0,1.923076923,0,0,0,0,0,0,0,SPU_000439,0,FALSE
393,Scaffold107.259399.259399,4,0,0,0,0,0,0,0,0,0,0,0,SPU_004158,0,FALSE
394,Scaffold107.259400.259400,0,0,0,0,0,0,0,0,0,17.64705882,7.142857143,0,SPU_004158,0,FALSE
395,Scaffold107.259500.259500,0,0,0,0,3.846153846,0,0,45.71428571,0,0,20,33.33333333,SPU_004158,0,FALSE
396,Scaffold107.260016.260016,0,0,0,0,0,0,0,0,0,0,0,0,SPU_004158,0,FALSE
397,Scaffold107.260026.260026,0,9.85915493,0,0.595238095,2.232142857,1.020408163,0,0,0,0.862068966,0,0,SPU_004158,0,FALSE
398,Scaffold107.260043.260043,1.351351351,0,0,0,0,5.102040816,5.797101449,0,0,5.172413793,5.454545455,3.614457831,SPU_004158,0.675675676,FALSE
399,Scaffold107.260050.260050,0,0,7.936507937,0,0,0,13.04347826,0,6.25,0,6.060606061,2.409638554,SPU_004158,0,FALSE
400,Scaffold107.269403.269403,0,0,0,0,0,0,0,13.04347826,0,0,0,0,SPU_004159,0,FALSE
401,Scaffold107.269429.269429,0,0,4,2.43902439,0,0,5.263157895,0,0,5.263157895,0,0,SPU_004159,0,FALSE
402,Scaffold107.269445.269445,0,0,4,9.756097561,7.692307692,0,5.555555556,30.43478261,0,0,0,8.333333333,SPU_004159,2,TRUE
